x,y,z
26.335,27.604,274.52
30.373,26.836,271.67
29.994,28.189,270.77
28.648,28.445,271.72
29.027,27.092,272.62
26.924,30.053,271.78
26.545,31.406,270.88
23.908,32.075,269.9
25.199,31.661,271.83
25.578,30.309,272.73
29.616,29.541,269.87
29.237,30.894,268.97
26.6,31.563,267.99
27.891,31.15,269.93
28.27,29.797,270.82
34.58,20.914,273.35
34.201,22.267,272.45
32.855,22.523,273.41
33.234,21.17,274.3
37.651,19.05,272.34
36.36,19.463,270.41
37.272,20.402,271.44
36.893,21.755,270.55
35.981,20.816,269.51
36.739,18.111,271.31
35.392,18.367,272.26
36.305,19.306,273.3
35.547,22.011,271.5
35.926,20.658,272.4
33.823,23.619,271.56
33.444,24.972,270.66
32.532,24.033,269.62
32.098,25.228,271.61
32.477,23.875,272.51
35.602,22.168,268.62
36.515,23.107,269.65
36.136,24.46,268.75
35.224,23.521,267.72
33.878,23.777,268.67
34.79,24.716,269.7
35.169,23.363,270.6
32.153,25.385,268.73
33.065,26.324,269.76
32.686,27.677,268.86
31.774,26.738,267.83
31.34,27.933,269.81
31.719,26.58,270.71
31.395,28.09,266.93
32.308,29.029,267.96
31.929,30.382,267.07
31.017,29.443,266.03
29.292,31.051,266.09
30.583,30.638,268.02
30.962,29.285,268.92
41.08,0.53418,264.64
40.701,1.8867,263.74
42.859,-0.91671,261.7
43.772,0.022348,262.74
43.393,1.3749,261.84
42.481,0.43582,260.8
42.047,1.6308,262.79
42.426,0.27826,263.69
40.322,3.2392,262.85
39.943,4.5918,261.95
42.102,1.7883,259.91
43.014,2.7274,260.94
42.635,4.0799,260.04
41.723,3.1409,259.01
41.289,4.3358,261
41.668,2.9833,261.89
43.283,1.0598,267.61
41.992,1.4732,265.68
42.904,2.4123,266.71
42.525,3.7648,265.81
41.613,2.8258,264.78
42.371,0.12071,266.57
41.025,0.37663,267.53
41.937,1.3157,268.56
41.179,4.0207,266.76
41.558,2.6682,267.66
41.234,4.1783,263.88
42.147,5.1174,264.91
41.768,6.4699,264.01
40.856,5.5308,262.98
40.422,6.7258,264.97
40.801,5.3733,265.87
39.186,7.2968,260.15
42.257,5.4325,259.14
41.878,6.785,258.25
41.823,6.6274,261.13
38.428,10.002,258.36
41.12,9.49,256.45
41.065,9.3325,259.34
41.01,9.1749,262.22
44.46,5.958,262.11
43.169,6.3715,260.18
44.081,7.3106,261.21
43.703,8.6631,260.31
42.79,7.724,259.28
43.548,5.019,261.08
42.202,5.2749,262.03
43.114,6.214,263.06
43.648,8.5055,263.2
40.253,11.88,260.42
43.757,8.8207,257.43
42.945,11.368,258.52
40.308,12.038,257.54
42.89,11.211,261.4
45.327,3.5681,258.14
44.036,3.9816,256.2
44.949,4.9206,257.24
44.57,6.2732,256.34
43.658,5.3341,255.31
44.415,2.629,257.1
43.069,2.885,258.06
43.981,3.824,259.09
43.224,6.5291,257.29
43.603,5.1765,258.19
43.279,6.6866,254.41
44.191,7.6257,255.44
43.812,8.9782,254.54
42.9,8.0391,253.51
46.395,8.1513,258.41
45.103,8.5647,256.48
46.016,9.5038,257.51
45.637,10.856,256.61
44.725,9.9173,255.58
45.482,7.2122,257.37
44.136,7.4681,258.33
45.049,8.4072,259.36
43,11.526,255.63
45.582,10.699,259.5
46.598,7.7565,264.29
46.494,7.7692,264.49
46.285,7.8362,264.18
46.616,6.5042,265.02
46.471,8.0277,264.39
46.548,8.1213,264.06
46.622,7.7721,263.94
46.622,7.5215,264.16
43.593,8.348,266.08
43.214,9.7005,265.18
42.835,11.053,264.29
42.68,7.4089,265.05
41.334,7.6649,266
42.247,8.6039,267.03
41.489,11.309,265.24
41.868,9.9564,266.14
44.994,8.2496,262.24
45.906,9.1887,263.28
45.527,10.541,262.38
44.615,9.6022,261.35
45.372,6.8971,263.14
44.026,7.153,264.1
44.939,8.0921,265.13
44.181,10.797,263.33
44.56,9.4446,264.23
42.456,12.406,263.39
42.078,13.758,262.49
40.732,14.014,263.44
41.11,12.661,264.34
45.148,11.894,261.48
44.77,13.246,260.58
42.133,13.916,259.61
43.424,13.502,261.54
43.802,12.15,262.44
46.99,10.341,260.02
47.175,10.396,258.37
46.696,11.906,259.01
46.726,11.977,257.84
47.354,9.9086,257.56
47.208,10.458,257.19
47.417,9.2588,257.96
47.27,9.0864,259.44
45.961,9.3462,260.39
46.806,10.262,261.41
44.825,13.404,257.7
46.269,12.866,261.14
46.367,12.943,259.45
46.619,11.766,260.67
46.465,11.557,261.97
46.379,12.266,261.53
47.499,8.4853,258.45
46.983,10.6,255.66
46.757,12.07,256.12
47.089,11.057,255.69
47.24,10.518,256.04
47.252,10.549,255.47
46.439,8.4976,264.21
46.503,9.3694,263.3
46.337,9.6325,263.77
46.561,10.279,262.76
46.282,11.436,263.3
46.323,10.286,263.57
46.646,8.2464,263.48
46.739,9.4107,262.34
46.672,9.0431,262.74
46.038,12.852,262.49
45.801,14.195,261.59
45.823,14.387,260.13
37.671,12.707,256.56
40.363,12.195,254.66
36.913,15.412,254.77
39.605,14.9,252.86
39.551,14.743,255.74
39.496,14.585,258.63
42.188,14.073,256.72
38.738,17.29,256.83
42.243,14.231,253.84
41.43,16.778,254.93
40.518,15.839,253.89
38.793,17.448,253.95
41.375,16.621,257.81
42.521,9.3917,252.61
43.434,10.331,253.65
43.055,11.683,252.75
42.143,10.744,251.72
41.764,12.097,250.82
42.676,13.036,251.85
42.298,14.388,250.95
41.385,13.449,249.92
40.951,14.644,251.91
44.346,11.27,254.68
45.258,12.209,255.71
44.88,13.561,254.82
43.967,12.622,253.78
43.589,13.975,252.88
44.501,14.914,253.92
44.122,16.266,253.02
43.21,15.327,251.99
41.864,15.583,252.94
42.776,16.522,253.97
44.067,16.109,255.9
36.156,18.117,252.97
39.227,16.253,251.96
38.848,17.605,251.06
37.936,16.666,250.03
35.399,20.822,251.17
32.761,21.491,250.2
37.557,18.019,249.13
38.469,18.958,250.17
38.091,20.31,249.27
37.178,19.371,248.23
35.453,20.98,248.29
36.745,20.566,250.22
38.036,20.153,252.15
37.981,19.995,255.04
40.139,17.192,253
41.051,18.131,254.03
40.673,19.483,253.13
39.76,18.544,252.1
39.327,19.739,254.08
40.618,19.326,256.01
37.602,21.348,254.14
37.223,22.7,253.24
36.311,21.761,252.21
34.586,23.37,252.26
35.877,22.956,254.19
39.382,19.897,251.2
40.294,20.836,252.23
39.915,22.188,251.34
39.003,21.249,250.3
37.657,21.505,251.25
38.569,22.444,252.29
38.948,21.092,253.19
41.006,14.802,249.02
41.919,15.741,250.06
41.54,17.093,249.16
40.628,16.154,248.12
39.282,16.41,249.08
40.194,17.349,250.11
40.573,15.997,251.01
41.699,15.111,261.59
41.32,16.463,260.69
39.974,16.719,261.65
40.353,15.367,262.55
44.391,14.599,259.69
44.012,15.951,258.79
42.666,16.207,259.74
43.045,14.855,260.64
40.941,17.816,259.8
40.563,19.168,258.9
39.217,19.424,259.85
39.595,18.072,260.75
43.633,17.304,257.89
43.255,18.656,256.99
42.342,17.717,255.96
41.909,18.912,257.95
42.287,17.56,258.84
45.844,14.508,257.26
46.389,13.007,258.28
46.42,13.101,256.57
46.333,13.192,255.35
46.601,12.615,255.76
45.847,14.456,258.86
45.301,15.706,257.88
45.323,15.619,259.27
45.586,14.96,259.73
45.764,14.519,254.43
46.184,13.294,253.86
45.792,14.501,255.85
44.789,16.89,255.59
45.257,15.807,256.35
45.204,15.893,255.1
44.754,16.887,254.59
45.135,16.009,253.4
45.469,15.207,253.95
43.688,17.461,255.01
44.022,18.462,257.28
44.439,17.708,256
44.054,18.504,256.43
44.784,16.847,256.72
44.801,16.805,258.45
44.449,17.551,257.92
44.915,16.506,253.05
45.007,16.098,252.39
44.739,16.901,253.72
45.676,14.473,253.04
45.287,15.531,260.71
44.791,16.857,259.82
44.413,17.673,258.89
44.275,17.964,258.62
43.705,19.12,257.5
44.07,18.395,258.21
43.758,19.202,256.77
40.184,20.521,258
39.805,21.873,257.1
38.893,20.934,256.07
38.459,22.129,258.06
38.838,20.777,258.95
41.964,19.07,255.06
42.876,20.009,256.1
42.497,21.361,255.2
41.585,20.422,254.16
40.239,20.678,255.12
41.151,21.617,256.15
41.53,20.265,257.05
38.514,22.287,255.17
39.427,23.226,256.21
39.048,24.578,255.31
38.135,23.639,254.27
36.789,23.895,255.23
37.702,24.834,256.26
38.08,23.482,257.16
43.489,19.663,257.05
43.469,20.188,256.12
43.271,20.415,256.54
43.139,21.199,255.44
42.861,21.736,255.61
43.023,21.193,255.98
43.034,21.524,255.22
43.164,21.235,254.73
43.834,19.313,255.88
43.476,20.449,255.17
43.674,19.857,255.53
-29.508,37.668,266.4
-29.249,37.56,266.47
-29.418,37.387,266.28
-29.356,37.653,266.3
-29.483,37.566,266.58
-29.935,37.485,266.65
-29.776,37.72,266.29
-29.531,37.79,266.01
-18.178,13.376,259.39
-19.09,12.437,258.36
-19.469,13.79,257.46
-18.557,14.729,258.5
-17.644,15.668,259.53
-17.266,14.315,260.43
-14.574,13.803,258.52
-14.952,15.156,257.62
-17.589,15.825,256.65
-18.123,13.534,256.51
-16.298,15.412,258.58
-17.744,12.181,257.41
-15.92,14.059,259.47
-18.935,16.081,257.6
-19.848,15.142,256.57
-20.226,16.495,255.67
-19.314,17.434,256.7
-18.402,18.373,257.73
-18.023,17.02,258.63
-15.331,16.509,256.73
-15.71,17.861,255.83
-18.347,18.53,254.85
-18.88,16.239,254.71
-17.056,18.117,256.78
-18.502,14.886,255.61
-16.677,16.764,257.68
-19.693,18.786,255.8
-20.605,17.847,254.77
-20.984,19.2,253.87
-20.072,20.139,254.91
-19.159,21.078,255.94
-18.78,19.725,256.84
-15.655,18.019,252.94
-16.088,19.214,254.93
-16.467,20.566,254.03
-18.292,18.688,251.97
-17.913,17.335,252.86
-19.104,21.236,253.05
-19.638,18.944,252.92
-17.813,20.822,254.99
-19.259,17.591,253.82
-17.434,19.47,255.88
-21.362,20.552,252.97
-20.45,21.491,254.01
-20.504,21.591,252.54
-21.089,21.696,253.05
-20.89,22.866,253.08
-19.917,23.783,254.14
-19.538,22.43,255.04
-16.412,20.724,251.15
-16.846,21.919,253.13
-17.225,23.271,252.24
-18.137,22.332,251.2
-19.049,21.393,250.17
-18.671,20.041,251.07
-20.395,21.649,251.12
-19.682,22.639,252.08
-19.939,21.503,251.81
-19.755,21.527,250.67
-18.571,23.527,253.19
-20.017,20.296,252.02
-20.139,20.733,251.73
-20.409,20.663,252.03
-18.192,22.175,254.09
-11.882,13.292,256.62
-12.26,14.644,255.72
-13.606,14.9,256.67
-13.228,13.548,257.57
-9.1895,12.78,254.71
-9.5682,14.132,253.81
-10.914,14.388,254.76
-10.535,13.036,255.66
-12.639,15.997,254.82
-13.018,17.349,253.92
-14.364,17.605,254.87
-13.985,16.253,255.77
-9.9469,15.485,252.91
-10.326,16.837,252.02
-12.963,17.507,251.04
-11.672,17.093,252.97
-11.293,15.741,253.87
-6.4975,12.268,252.8
-6.8762,13.621,251.91
-8.2222,13.876,252.86
-7.8435,12.524,253.76
-4.7177,10.817,249.86
-3.8054,11.756,250.9
-4.1842,13.109,250
-5.0965,12.17,248.97
-5.5302,13.365,250.95
-5.1514,12.012,251.85
-7.2549,14.973,251.01
-7.6337,16.326,250.11
-8.9797,16.581,251.06
-8.6009,15.229,251.96
-5.4752,13.522,248.07
-4.5629,14.461,249.1
-4.9416,15.814,248.2
-5.8539,14.875,247.17
-6.2876,16.07,249.16
-5.9089,14.717,250.05
-13.396,18.702,253.02
-13.775,20.054,252.13
-15.6,18.176,250.06
-15.221,16.824,250.96
-16.946,18.432,251.01
-15.121,20.31,253.08
-16.567,17.08,251.91
-14.742,18.958,253.98
-10.704,18.19,251.12
-11.083,19.542,250.22
-13.72,20.212,249.24
-14.254,17.92,249.11
-12.429,19.798,251.17
-13.875,16.568,250
-12.05,18.446,252.07
-14.154,21.407,251.23
-14.533,22.759,250.33
-15.445,21.82,249.3
-16.357,20.881,248.26
-15.979,19.529,249.16
-16.791,22.076,250.25
-17.703,21.137,249.22
-15.879,23.015,251.28
-17.325,19.785,250.11
-15.5,21.663,252.18
-11.462,20.895,249.32
-11.841,22.248,248.42
-14.478,22.917,247.45
-15.011,20.625,247.31
-13.187,22.503,249.38
-14.633,19.273,248.21
-12.808,21.151,250.28
-8.0124,17.678,249.21
-8.3911,19.031,248.31
-9.7371,19.287,249.27
-9.3584,17.934,250.16
-5.3204,17.166,247.31
-5.6991,18.519,246.41
-7.0451,18.775,247.36
-6.6664,17.422,248.26
-8.7699,20.383,247.42
-9.1486,21.736,246.52
-10.495,21.992,247.47
-10.116,20.639,248.37
-6.0778,19.871,245.51
-6.4566,21.224,244.61
-7.8026,21.48,245.57
-7.4239,20.127,246.46
-15.824,23.173,248.4
-16.736,22.234,247.37
-16.202,24.525,247.5
-15.29,25.464,248.53
-14.911,24.112,249.43
-12.219,23.6,247.53
-12.598,24.953,246.63
-13.51,24.014,245.6
-14.856,24.269,246.55
-13.944,25.208,247.58
-15.39,21.978,246.41
-13.565,23.856,248.48
-9.5273,23.088,245.62
-9.9061,24.441,244.72
-11.252,24.697,245.68
-10.873,23.344,246.57
-7.214,23.929,242.82
-7.269,23.771,245.7
-13.889,25.366,244.7
-14.268,26.719,243.8
-13.356,27.658,244.83
-12.977,26.305,245.73
-10.285,25.793,243.82
-10.664,27.146,242.93
-12.01,27.402,243.88
-11.631,26.049,244.78
-7.9715,26.634,241.02
-8.0265,26.476,243.91
-8.615,24.027,246.65
-8.9938,25.38,245.76
-8.0814,26.319,246.79
-7.7027,24.966,247.69
-7.324,23.614,248.59
-8.2363,22.675,247.55
-4.6319,23.102,246.68
-4.577,23.26,243.79
-5.0107,24.454,245.78
-5.3894,25.807,244.88
-5.5443,22.163,245.65
-6.8903,22.419,246.6
-5.978,23.358,247.63
-6.7354,26.063,245.84
-6.3567,24.71,246.73
-9.3725,26.732,244.86
-9.7512,28.085,243.96
-8.8389,29.024,244.99
-8.4602,27.671,245.89
-5.3345,25.965,242
-5.7682,27.16,243.99
-6.1469,28.512,243.09
-8.7839,29.181,242.11
-7.4929,28.768,244.04
-7.1142,27.415,244.94
-14.647,28.071,242.9
-15.025,29.424,242
-14.113,30.363,243.04
-13.734,29.01,243.94
-11.421,29.851,241.13
-12.333,28.912,240.1
-13.679,29.168,241.05
-12.767,30.107,242.08
-11.476,29.693,244.02
-8.729,29.339,239.23
-9.6413,28.4,238.19
-10.987,28.656,239.15
-10.075,29.595,240.18
-12.822,29.949,244.97
-13.201,31.302,244.07
-12.288,32.241,245.1
-11.91,30.888,246
-11.531,29.536,246.9
-12.443,28.597,245.87
-9.2176,30.376,244.1
-9.5964,31.729,243.2
-10.509,30.79,242.16
-11.097,28.341,244.91
-10.185,29.28,245.95
-11.855,31.046,243.12
-10.942,31.985,244.15
-10.564,30.632,245.05
-6.0919,28.67,240.2
-6.9044,31.217,241.29
-9.5414,31.887,240.31
-6.9593,31.06,244.18
-10.887,32.142,241.27
-11.8,31.203,240.23
-12.178,32.556,239.34
-11.266,33.495,240.37
-10.354,34.434,241.4
-9.9751,33.081,242.3
-6.8494,31.375,238.41
-7.6618,33.922,239.5
-8.5741,32.983,238.46
-9.4864,32.044,237.43
-9.1077,30.692,238.33
-9.9201,33.239,239.42
-10.832,32.3,238.38
-9.0078,34.178,240.45
-10.454,30.947,239.28
-7.7168,33.765,242.38
-8.3053,31.315,245.13
-8.6841,32.668,244.23
-7.7718,33.607,245.27
-7.393,32.255,246.16
-7.0143,30.902,247.06
-7.9266,29.963,246.03
-4.3223,30.39,245.15
-4.2673,30.548,242.27
-5.0797,33.095,243.36
-5.2346,29.451,244.12
-6.5806,29.707,245.07
-5.6683,30.646,246.11
-5.1347,32.938,246.24
-10.409,34.276,244.29
-11.755,34.532,245.24
-12.667,33.593,244.21
-13.046,34.946,243.31
-12.134,35.885,244.34
-11.221,36.824,245.38
-10.843,35.471,246.27
-10.464,34.119,247.17
-11.376,33.18,246.14
-8.5292,36.312,243.47
-9.4415,35.373,242.44
-10.03,32.924,245.18
-9.1178,33.863,246.22
-10.788,35.629,243.39
-11.7,34.69,242.36
-9.8752,36.568,244.42
-11.321,33.337,243.25
-8.5842,36.155,246.35
-5.0248,33.253,240.47
-5.8372,35.8,241.56
-6.7495,34.861,240.53
-8.0955,35.117,241.48
-7.1832,36.056,242.52
-5.8922,35.643,244.45
-6.4807,33.194,247.2
-6.8594,34.546,246.3
-5.9471,35.485,247.33
-5.5684,34.133,248.23
-5.1897,32.78,249.13
-6.102,31.841,248.09
-2.4976,32.268,247.22
-2.4427,32.426,244.34
-3.2551,34.973,245.43
-3.4099,31.329,246.19
-4.756,31.585,247.14
-3.8436,32.524,248.17
-3.3101,34.816,248.31
-9.9302,36.41,247.31
-10.309,37.763,246.41
-9.3966,38.702,247.44
-9.0179,37.35,248.34
-8.6392,35.997,249.24
-9.5515,35.058,248.2
-6.3259,36.838,246.43
-6.7046,38.19,245.54
-7.6169,37.251,244.5
-8.2055,34.802,247.25
-7.2931,35.741,248.28
-8.9629,37.507,245.46
-8.0506,38.446,246.49
-7.6719,37.094,247.39
-3.2001,35.131,242.54
-4.0126,37.678,243.63
-6.6496,38.348,242.65
-4.0675,37.521,246.51
-14.917,21.656,270.52
-16.797,19.621,271.34
-16.263,21.912,271.47
-17.176,20.973,270.44
-17.554,22.326,269.54
-16.642,23.265,270.58
-15.73,24.204,271.61
-15.351,22.851,272.51
-15.885,20.56,272.37
-12.225,21.145,268.61
-12.659,22.34,270.6
-13.038,23.692,269.7
-13.95,22.753,268.67
-14.862,21.814,267.64
-14.484,20.462,268.53
-14.105,19.109,269.43
-13.193,20.048,270.47
-14.539,20.304,271.42
-13.626,21.243,272.45
-15.451,19.365,270.38
-15.296,23.009,269.62
-16.208,22.07,268.59
-14.384,23.948,270.66
-15.83,20.717,269.49
-14.005,22.596,271.55
-9.5883,20.475,269.59
-9.5334,20.633,266.71
-9.9671,21.828,268.69
-10.346,23.18,267.8
-11.258,22.241,266.76
-12.17,21.302,265.73
-11.792,19.95,266.63
-11.413,18.597,267.53
-10.501,19.536,268.56
-11.847,19.792,269.51
-10.934,20.731,270.55
-12.759,18.853,268.48
-12.604,22.497,267.72
-13.516,21.558,266.68
-11.692,23.436,268.75
-13.138,20.206,267.58
-11.313,22.084,269.65
-6.8963,19.963,267.69
-6.8413,20.121,264.8
-7.275,21.316,266.79
-7.6538,22.668,265.89
-9.4784,20.79,263.82
-9.0997,19.438,264.72
-8.7209,18.085,265.62
-7.8086,19.024,266.65
-9.1546,19.28,267.61
-8.2423,20.219,268.64
-10.067,18.341,266.57
-10.291,23.338,264.91
-10.824,21.046,264.78
-8.9998,22.924,266.84
-10.446,19.694,265.67
-8.621,21.572,267.74
-11.637,23.594,265.87
-12.549,22.655,264.83
-12.928,24.007,263.93
-12.016,24.946,264.97
-11.103,25.885,266
-10.725,24.533,266.9
-7.5988,22.826,263.01
-8.0325,24.021,264.99
-8.4112,25.374,264.1
-9.3235,24.434,263.06
-10.236,23.495,262.03
-9.8571,22.143,262.93
-10.67,24.69,264.01
-11.582,23.751,262.98
-9.7572,25.629,265.05
-11.203,22.399,263.88
-9.3785,24.277,265.95
-4.2043,19.452,265.78
-4.1493,19.609,262.9
-4.583,20.804,264.88
-4.9617,22.157,263.98
-6.7864,20.279,261.92
-6.4076,18.926,262.82
-6.0289,17.573,263.71
-5.1166,18.513,264.75
-6.4626,18.768,265.7
-5.5503,19.708,266.73
-7.3749,17.829,264.67
-8.1324,20.534,262.87
-6.3078,22.413,264.94
-7.7536,19.182,263.77
-5.929,21.06,265.84
-1.891,20.292,262.98
-2.2697,21.645,262.08
-3.182,20.706,261.05
-4.0943,19.767,260.01
-3.7156,18.414,260.91
-3.7706,18.257,263.79
-2.8583,19.196,264.83
-4.6829,17.318,262.76
-4.9068,22.314,261.1
-5.4404,20.023,260.96
-3.6157,21.901,263.03
-5.0616,18.67,261.86
-3.237,20.548,263.93
-5.3405,23.509,263.09
-5.7192,24.862,262.19
-6.6315,23.923,261.16
-7.5438,22.984,260.12
-7.1651,21.631,261.02
-7.9775,24.179,262.11
-8.8898,23.24,261.08
-7.0652,25.118,263.14
-8.5111,21.887,261.97
-6.6865,23.765,264.04
-3.5608,22.058,260.15
-2.6484,22.997,261.18
-3.0272,24.35,260.28
-3.9395,23.411,259.25
-4.8518,22.472,258.22
-4.4731,21.119,259.11
-5.2855,23.667,260.2
-6.1978,22.728,259.17
-4.3732,24.606,261.24
-5.8191,21.375,260.07
-3.9945,23.253,262.13
0.42231,21.133,260.17
-0.49,20.194,259.14
-1.4023,19.255,258.11
-1.0236,17.902,259
-1.836,20.45,260.09
-2.7483,19.511,259.06
-0.9237,21.389,261.13
-2.3696,18.158,259.96
3.1143,20.621,258.27
2.202,19.682,257.23
1.2897,18.743,256.2
1.6684,17.391,257.1
0.85601,19.938,258.19
-0.056303,18.999,257.15
1.7683,20.877,259.22
0.32243,17.646,258.05
-0.97867,21.231,264.01
-1.3574,22.584,263.11
-0.44509,23.523,264.15
-0.066355,22.17,265.04
2.6257,21.659,263.14
2.2469,23.011,262.24
1.3346,22.072,261.21
-0.01139,22.328,262.16
0.90092,23.267,263.19
1.2797,21.914,264.09
5.3177,21.147,261.23
4.939,22.499,260.33
4.0266,21.56,259.3
2.6806,21.816,260.25
3.5929,22.755,261.29
3.9717,21.403,262.18
-11.496,36.036,259.8
-13.376,34.001,260.61
-12.842,36.292,260.75
-13.754,35.353,259.72
-14.133,36.706,258.82
-13.221,37.645,259.85
-12.309,38.584,260.89
-11.93,37.231,261.78
-11.551,35.879,262.68
-12.463,34.94,261.65
-8.859,35.367,260.78
-8.8041,35.524,257.89
-9.6165,38.072,258.98
-10.529,37.133,257.95
-11.441,36.194,256.91
-11.062,34.841,257.81
-10.684,33.489,258.71
-9.7713,34.428,259.74
-11.117,34.684,260.69
-10.205,35.623,261.73
-12.03,33.745,259.66
-12.254,38.741,258
-12.787,36.45,257.87
-12.408,35.097,258.76
-9.6715,37.914,261.86
-16.77,37.375,257.84
-18.65,35.339,258.66
-18.116,37.631,258.79
-19.029,36.692,257.76
-19.407,38.044,256.86
-18.495,38.983,257.9
-17.583,39.922,258.93
-17.204,38.57,259.83
-16.825,37.217,260.72
-17.737,36.278,259.69
-14.078,36.863,255.93
-14.891,39.411,257.02
-15.803,38.472,255.99
-16.715,37.533,254.96
-16.336,36.18,255.85
-15.958,34.827,256.75
-15.045,35.767,257.79
-16.391,36.022,258.74
-15.479,36.962,259.77
-17.304,35.083,257.7
-17.149,38.727,256.94
-18.061,37.788,255.91
-16.237,39.667,257.98
-17.683,36.436,256.81
-14.946,39.253,259.91
-12.732,36.607,254.98
-11.82,37.546,256.01
-12.199,38.899,255.12
-13.111,37.96,254.08
-14.023,37.021,253.05
-13.644,35.668,253.95
-13.266,34.316,254.85
-12.353,35.255,255.88
-13.699,35.511,256.83
-14.612,34.572,255.8
-14.457,38.216,255.04
-15.369,37.277,254
-13.545,39.155,256.07
-14.99,35.924,254.9
-16.292,39.509,260.86
-16.67,40.862,259.96
-15.758,41.801,261
-15.379,40.448,261.89
-15.001,39.096,262.79
-15.913,38.156,261.76
-13.066,41.289,259.09
-13.978,40.35,258.06
-14.567,37.901,260.81
-13.655,38.84,261.84
-15.324,40.606,259.01
-14.412,41.545,260.04
-13.121,41.131,261.97
-10.908,38.485,257.05
-9.9952,39.424,258.08
-10.374,40.777,257.18
-11.286,39.838,256.15
-12.632,40.094,257.1
-11.72,41.033,258.14
-10.429,40.619,260.07
-12.363,38.426,263.77
-14.243,36.39,264.59
-13.709,38.682,264.72
-14.622,37.743,263.69
-14.088,40.035,263.83
-13.176,40.974,264.86
-12.797,39.621,265.76
-12.418,38.269,266.65
-13.331,37.33,265.62
-9.7264,37.757,264.75
-10.484,40.462,262.95
-10.639,36.818,263.71
-11.985,37.074,264.67
-11.072,38.013,265.7
-12.897,36.135,263.63
-13.276,37.487,262.74
-10.539,40.304,265.84
-7.0344,37.245,262.84
-6.9794,37.402,259.96
-7.7919,39.95,261.05
-8.7042,39.011,260.01
-7.9467,36.306,261.81
-9.2927,36.562,262.76
-8.3804,37.501,263.79
-7.8468,39.792,263.93
-7.0894,37.087,265.73
-8.9689,35.052,266.54
-8.4354,37.343,266.68
-9.3477,36.404,265.65
-8.8141,38.696,265.78
-7.9018,39.635,266.81
-7.5231,38.282,267.71
-7.1443,36.93,268.61
-8.0566,35.991,267.58
-4.4523,36.418,266.7
-4.3973,36.576,263.82
-4.831,37.771,265.81
-5.2098,39.123,264.91
-6.6557,35.892,263.74
-6.2769,34.54,264.64
-5.3646,35.479,265.67
-6.7106,35.735,266.62
-5.7983,36.674,267.66
-7.6229,34.796,265.59
-8.0017,36.148,264.69
-5.2647,38.966,267.79
-11.885,40.56,266.79
-12.264,41.913,265.89
-11.351,42.852,266.93
-10.973,41.499,267.82
-10.594,40.147,268.72
-11.506,39.208,267.69
-8.6593,42.34,265.02
-10.16,38.952,266.73
-9.2478,39.891,267.77
-11.296,43.009,264.04
-10.005,42.596,265.97
-8.7142,42.182,267.9
-5.1548,39.281,262.02
-5.5885,40.476,264.01
-5.9672,41.828,263.11
-6.8795,40.889,262.08
-8.6043,42.497,262.13
-7.3132,42.084,264.07
-6.0222,41.671,266
-14.467,41.387,262.93
-14.846,42.74,262.03
-13.933,43.679,263.06
-13.555,42.326,263.96
-11.241,43.167,261.16
-12.154,42.228,260.12
-13.5,42.484,261.08
-12.587,43.423,262.11
-9.0829,40.363,259.12
-8.1706,41.303,260.15
-8.5493,42.655,259.25
-9.4616,41.716,258.22
-10.808,41.972,259.17
-9.8953,42.911,260.2
-12.642,43.265,264.99
-13.021,44.618,264.1
-12.109,45.557,265.13
-11.73,44.204,266.03
-9.038,43.692,264.12
-9.4167,45.045,263.22
-10.329,44.106,262.19
-11.675,44.362,263.14
-10.763,45.301,264.18
-10.384,43.948,265.07
-7.2583,42.242,261.18
